ID	CONVENTIONAL_HUmin	CONVENTIONAL_HUmean	CONVENTIONAL_HUstd	CONVENTIONAL_HUmax	CONVENTIONAL_HUQ1	CONVENTIONAL_HUQ2	CONVENTIONAL_HUQ3	CONVENTIONAL_HUSkewness	CONVENTIONAL_HUKurtosis	CONVENTIONAL_HUExcessKurtosis	CONVENTIONAL_HUcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HUmin	DISCRETIZED_HUmean	DISCRETIZED_HUstd	DISCRETIZED_HUmax	DISCRETIZED_HUQ1	DISCRETIZED_HUQ2	DISCRETIZED_HUQ3	DISCRETIZED_HUSkewness	DISCRETIZED_HUKurtosis	DISCRETIZED_HUExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).CT	DISCRETIZED_HISTO_Entropy_log10.CT	DISCRETIZED_HISTO_Entropy_log2.CT	DISCRETIZED_HISTO_Energy(=Uniformity).CT	DISCRETIZED_AUC_CSH.CT	SHAPE_Volume(mL).CT	SHAPE_Volume(vx).CT	SHAPE_Sphericity(onlyFor3DROI)).CT	SHAPE_Surface(mm2)(onlyFor3DROI).CT	SHAPE_Compacity(onlyFor3DROI).CT	GLCM_Homogeneity(=InverseDifference).CT	GLCM_Energy(=AngularSecondMoment).CT	GLCM_Contrast(=Variance).CT	GLCM_Correlation.CT	GLCM_Entropy_log10.CT	GLCM_Entropy_log2(=JointEntropy).CT	GLCM_Dissimilarity.CT	GLRLM_SRE.CT	GLRLM_LRE.CT	GLRLM_LGRE.CT	GLRLM_HGRE.CT	GLRLM_SRLGE.CT	GLRLM_SRHGE.CT	GLRLM_LRLGE.CT	GLRLM_LRHGE.CT	GLRLM_GLNU.CT	GLRLM_RLNU.CT	GLRLM_RP.CT	NGLDM_Coarseness.CT	NGLDM_Contrast.CT	NGLDM_Busyness.CT	GLZLM_SZE.CT	GLZLM_LZE.CT	GLZLM_LGZE.CT	GLZLM_HGZE.CT	GLZLM_SZLGE.CT	GLZLM_SZHGE.CT	GLZLM_LZLGE.CT	GLZLM_LZHGE.CT	GLZLM_GLNU.CT	GLZLM_ZLNU.CT	GLZLM_ZP.CT	CONVENTIONAL_SUVbwmin	CONVENTIONAL_SUVbwmean	CONVENTIONAL_SUVbwstd	CONVENTIONAL_SUVbwmax	CONVENTIONAL_SUVbwQ1	CONVENTIONAL_SUVbwQ2	CONVENTIONAL_SUVbwQ3	CONVENTIONAL_SUVbwSkewness	CONVENTIONAL_SUVbwKurtosis	CONVENTIONAL_SUVbwExcessKurtosis	CONVENTIONAL_SUVbwcalciumAgatstonScore(onlyForCT)	CONVENTIONAL_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_SUVbwmin	DISCRETIZED_SUVbwmean	DISCRETIZED_SUVbwstd	DISCRETIZED_SUVbwmax	DISCRETIZED_SUVbwQ1	DISCRETIZED_SUVbwQ2	DISCRETIZED_SUVbwQ3	DISCRETIZED_SUVbwSkewness	DISCRETIZED_SUVbwKurtosis	DISCRETIZED_SUVbwExcessKurtosis	DISCRETIZED_TLG(mL)(onlyForPETorNM).PET	DISCRETIZED_HISTO_Entropy_log10.PET	DISCRETIZED_HISTO_Entropy_log2.PET	DISCRETIZED_HISTO_Energy(=Uniformity).PET	DISCRETIZED_AUC_CSH.PET	SHAPE_Volume(mL).PET	SHAPE_Volume(vx).PET	SHAPE_Sphericity(onlyFor3DROI)).PET	SHAPE_Surface(mm2)(onlyFor3DROI).PET	SHAPE_Compacity(onlyFor3DROI).PET	GLCM_Homogeneity(=InverseDifference).PET	GLCM_Energy(=AngularSecondMoment).PET	GLCM_Contrast(=Variance).PET	GLCM_Correlation.PET	GLCM_Entropy_log10.PET	GLCM_Entropy_log2(=JointEntropy).PET	GLCM_Dissimilarity.PET	GLRLM_SRE.PET	GLRLM_LRE.PET	GLRLM_LGRE.PET	GLRLM_HGRE.PET	GLRLM_SRLGE.PET	GLRLM_SRHGE.PET	GLRLM_LRLGE.PET	GLRLM_LRHGE.PET	GLRLM_GLNU.PET	GLRLM_RLNU.PET	GLRLM_RP.PET	NGLDM_Coarseness.PET	NGLDM_Contrast.PET	NGLDM_Busyness.PET	GLZLM_SZE.PET	GLZLM_LZE.PET	GLZLM_LGZE.PET	GLZLM_HGZE.PET	GLZLM_SZLGE.PET	GLZLM_SZHGE.PET	GLZLM_LZLGE.PET	GLZLM_LZHGE.PET	GLZLM_GLNU.PET	GLZLM_ZLNU.PET	GLZLM_ZP.PET
123	-624.9219971	-283.5232915	126.4380232	-77.95952606	-367.0468674	-292.7523956	-168.8266716	-0.370080438	2.468760711	-0.531239289	0	-149.7002979	38	72.10606061	12.57959963	93	64	71.5	83.25	-0.370167124	2.486669186	-0.513330814	38.072	1.514892515	5.032364005	0.036730946	721.0606061	0.528	66	0.777052809	406.5583371	1.298706611	0.146432506	0.017045061	198.5670889	0.260888306	1.784894368	5.929290746	11.50395218	0.993702451	1.025190194	2.15E-04	5350.743622	2.14E-04	5311.914304	2.20E-04	5506.060895	2.395213334	64.41606086	0.991841492	0.053515762	1.751685046	0.009577844	0.921374765	1.389830508	2.18E-04	5259.59322	2.03E-04	4784.246234	2.89E-04	7705.237288	2.050847458	48.05084746	0.893939394	1.009377599	1.888588747	0.620496782	2.638821602	1.218605608	2.166782975	2.477954924	-0.166297784	1.275327958	-1.724672042	1194.666667	1.299349058	4	6.593023256	2.036743336	9	4	7.5	8	-0.175647497	1.304335061	-1.695664939	4.536	0.659898672	2.192135938	0.231206057	2.060319767	0.688	86	0.807163722	466.9260624	1.473466691	0.572396981	0.083541264	6.162101789	0.207975372	1.160760576	3.85596317	1.744874248	0.803527819	2.129613599	0.033050321	45.61189118	0.027507005	34.96123876	0.065175262	106.8291641	15.45134302	44.11271252	0.780858676	0.034189232	0.594660797	1.576072596	0.15244252	204.2857143	0.033398144	42.85714286	0.003224423	7.385721994	5.659929836	10950.14286	1.571428571	1	0.081395349
124	-621.2557983	-124.9124411	141.7154225	46	-205.6310425	-85.88291168	-13.2658987	-1.06277909	3.545510198	0.545510198	0	-1340.060668	38	88.00969426	14.16670941	105	80	92	99	-1.061555653	3.548803406	0.548803406	944.168	1.6462171	5.468614836	0.027338886	880.0969426	10.728	1341	0.65017562	3617.978269	2.965191939	0.249617838	0.002506007	150.719226	0.536660645	2.812612569	9.343296713	8.528370109	0.960710399	1.192357353	1.47E-04	7843.312935	1.42E-04	7464.694522	1.67E-04	9721.995742	33.34238287	1144.136019	0.944989388	0.005946082	0.604461333	0.027647386	0.795450982	12.98716303	1.65E-04	7003.039795	1.37E-04	5355.836547	0.001358367	129763.5674	18.30680359	459.2079589	0.580909769	0.734800875	2.148185889	0.359062458	2.864281654	1.971326828	2.196123123	2.377081633	-1.118850678	5.134834672	2.134834672	13226.66667	20.19294735	3	7.372765957	1.186709562	10	7	8	8	-1.043621765	4.991339497	1.991339497	69.304	0.649511481	2.157630436	0.273931734	2.303989362	9.4	1175	0.671327125	3208.498434	2.929719366	0.774160956	0.140680852	0.790314521	0.63475845	1.024161953	3.402192366	0.515824651	0.643921172	5.391898883	0.023167004	52.64330389	0.016494995	31.78655747	0.101288401	315.9598742	155.2783526	269.2376581	0.552471358	0.010043216	0.020760375	1.40994482	0.429660175	16367.17391	0.04285222	36.2173913	0.014931323	15.69044924	293.6178335	946989.7826	4.739130435	4.304347826	0.019574468
125	-701.3725586	-203.5158247	146.5004571	38.55603409	-290.5022583	-177.6534271	-89.53955841	-0.788770268	3.239493181	0.239493181	0	-1857.692448	30	80.13935145	14.65235002	104	71	83	92	-0.789368571	3.244912776	0.244912776	731.512	1.72142242	5.718441501	0.021823039	801.3935145	9.128	1141	0.647890218	3260.116521	2.799899924	0.183570761	0.001280831	191.6657698	0.479326981	2.970402008	9.867461885	10.55799706	0.977560009	1.094468983	1.81E-04	6603.055855	1.78E-04	6429.534655	1.95E-04	7334.627916	23.99400045	1043.443491	0.970268995	0.00687842	0.594063051	0.025847142	0.795698706	3.164765526	1.96E-04	6217.153359	1.65E-04	4745.376456	4.93E-04	23328.58428	16.18377693	464.4879594	0.691498685	0.707272351	1.982577969	0.378492366	2.709859848	1.810143471	2.023391008	2.232095718	-1.107029347	4.765262471	1.765262471	14080	20.66639275	3	6.851112817	1.239883355	9	6	7	8	-1.006182335	4.57122056	1.57122056	71.416	0.661699511	2.198118195	0.26613771	2.140972755	10.424	1303	0.644799806	3578.89394	2.912631717	0.727092004	0.116210942	1.000103863	0.59268908	1.110926515	3.690418002	0.640684949	0.707710556	4.121470881	0.027749102	45.68312168	0.021430377	30.38519091	0.092522743	211.3398983	191.7434194	386.1997395	0.615030403	0.008965047	0.033076742	2.182709086	0.36720116	12258.2	0.049391291	29.88571429	0.020274222	7.740626263	252.2776925	618536.8286	9.457142857	5.285714286	0.02686109
126	-635.3804932	-223.9324369	150.1318082	-5	-325.2679596	-213.0284424	-97.62960815	-0.451684829	2.530415272	-0.469584728	0	-188.103247	37	78.06666667	15.0423318	100	68	79	91	-0.445584729	2.518442108	-0.481557892	65.576	1.556020263	5.168987428	0.030929705	780.6666667	0.84	105	0.81225136	530.0455603	1.584769429	0.16549244	0.010058171	253.9170943	0.362300327	2.025879439	6.729825825	12.50015803	0.981842587	1.072629654	1.91E-04	6267.132936	1.88E-04	6112.208365	2.00E-04	6886.831223	3.137195211	97.77638347	0.976556777	0.040031915	2.292497267	0.011259819	0.870745257	2.304878049	2.03E-04	5822.878049	1.84E-04	4840.564621	3.73E-04	16947.40244	2.56097561	58.97560976	0.780952381	0.655060589	1.854689116	0.61621169	2.994812489	1.433742732	1.957838714	2.29592222	-0.380301277	2.16649817	-0.83350183	2986.666667	3.234577819	3	6.435779817	1.997246864	10	5	7	8	-0.416801738	2.213466006	-0.786533994	11.224	0.822632985	2.732727626	0.169724771	2.011181193	1.744	218	0.783100186	894.7419187	1.949165411	0.558862478	0.043384896	3.481195427	0.513573435	1.479587585	4.915083567	1.369591615	0.845793089	1.842684494	0.038543213	43.92008474	0.033866937	35.7874224	0.065545452	86.46318043	29.26008886	121.5970255	0.811220889	0.036437041	0.124603404	0.689118025	0.222824858	386.4705882	0.04590904	35.88235294	0.008761402	6.880398799	10.40066602	19605.58824	2.647058824	1.823529412	0.077981651
127	-629.5861816	-247.1551246	149.5952921	123	-355.778244	-251.5042801	-134.6148453	0.001042101	2.348302835	-0.651697165	0	-1621.337617	38	75.78658537	14.9653931	113	65	75	87	0.001233283	2.351422276	-0.648577724	497.16	1.75163478	5.818804788	0.019675788	757.8658537	6.56	820	0.679385836	2494.423537	2.629866141	0.191818174	0.001393045	146.3922578	0.672054848	2.910146638	9.667297876	9.37938227	0.978790799	1.090014954	1.99E-04	5943.238181	1.95E-04	5799.567034	2.14E-04	6557.149076	15.6838563	753.4457481	0.971669794	0.011944371	0.555532713	0.022172766	0.787527723	3.115452931	2.10E-04	5647.998224	1.72E-04	4302.939069	5.67E-04	20297.14565	11.13143872	324.3428064	0.686585366	0.54125613	1.66633132	0.439736129	2.888185501	1.368837208	1.603031754	1.92980063	0.371963302	3.235802627	0.235802627	9301.333333	10.98445606	2	5.836165049	1.432494888	10	5	6	7	0.326028797	3.230657762	0.230657762	38.472	0.757345134	2.515846079	0.214081205	1.823801578	6.592	824	0.740694277	2295.390612	2.871842364	0.65379252	0.064154256	1.226357263	0.688577439	1.331290001	4.422449656	0.81636394	0.784257894	2.672335154	0.038527002	35.33013908	0.031787994	26.94555721	0.092945502	97.56684947	121.0779494	343.6083323	0.715272591	0.015572978	0.025888662	1.224365176	0.393604674	5520.32	0.085795925	25.28	0.048440553	5.009717287	187.2456789	178257.16	5.48	4.12	0.030339806
128	-824.5197754	-329.1288028	177.1512368	25	-460.5872498	-321.6122742	-188.7709503	-0.145974361	2.258617361	-0.741382639	0	-3467.701066	18	67.59529233	17.71321551	103	54	68	82	-0.143354999	2.261490597	-0.738509403	712.184	1.835869884	6.098627748	0.015801196	675.9529233	10.536	1317	0.717190077	3240.661679	3.251187888	0.169109532	8.51E-04	191.271872	0.680940413	3.123944525	10.37751908	10.86184077	0.981662521	1.076430426	2.88E-04	4862.995273	2.84E-04	4759.14332	3.06E-04	5298.330007	20.29714778	1224.009664	0.975643946	0.007596968	0.658341304	0.033969296	0.798919121	2.597905759	3.04E-04	4647.853403	2.51E-04	3609.857805	6.59E-04	14033.85236	15.11937173	567.0837696	0.725132878	0.575880766	1.81432663	0.441748282	2.75736165	1.565205783	1.836169183	2.119757652	-0.429147273	3.195997878	0.195997878	14592	18.95608463	2	6.30245023	1.446740054	9	6	6	7	-0.415050705	3.10682862	0.10682862	65.848	0.749022049	2.488197387	0.206473128	1.969515697	10.448	1306	0.76562356	3018.730048	3.461058072	0.703270027	0.076270527	1.108598827	0.689596199	1.248837937	4.148549828	0.704388677	0.714715659	3.914355221	0.035146748	39.36344732	0.027556211	26.30290916	0.112967971	172.1165556	163.9705677	410.8576553	0.630168453	0.009695656	0.035800915	2.139513676	0.371702411	12604.15385	0.070792349	23.15384615	0.029516526	6.608407358	317.3021725	544935.8077	5.846153846	4	0.019908116
129	-669.1517334	-149.7614159	132.134	47.25557709	-230.6789436	-119.7336311	-49.94417953	-0.835212865	3.152421735	0.152421735	0	-515.1792706	34	85.50697674	13.22712849	105	77	89	95.25	-0.828536642	3.137264641	0.137264641	294.144	1.637484785	5.439606713	0.026392645	855.0697674	3.44	430	0.672258669	1639.280758	2.09848129	0.196018143	0.002783932	158.7925328	0.460481948	2.608477741	8.665175492	9.550106701	0.978771921	1.08824209	1.51E-04	7447.878993	1.49E-04	7260.509429	1.62E-04	8225.507669	10.94952395	395.4018973	0.972093023	0.016632717	0.760877364	0.014779097	0.825541604	3.603960396	1.61E-04	7004.145215	1.38E-04	5576.812458	4.63E-04	30876.75248	7.666666667	193.2310231	0.704651163	0.586128533	1.836447897	0.449056952	2.753013611	1.570354968	1.791419506	2.103127599	-0.170875616	3.238497555	0.238497555	4693.333333	5.847250105	2	6.361809045	1.466458745	9	6	6	7	-0.296274987	3.246258775	0.246258775	20.256	0.748437981	2.486257158	0.209022499	1.988065327	3.184	398	0.651547728	1606.398397	1.982073691	0.677912484	0.068786303	1.294108962	0.679118499	1.282020227	4.258779009	0.783928302	0.77001561	2.561692653	0.033679919	41.03860222	0.027713258	30.24675372	0.075027094	112.7563562	58.43120839	161.3394292	0.718786239	0.028577835	0.039748103	0.7379651	0.397743359	1112.583333	0.065510447	28.25	0.028895626	9.882088435	29.50036006	46130.66667	3.833333333	4.25	0.060301508
130	-619.2512817	-117.9062333	121.680684	39	-194.7329865	-78.20898438	-21.99024963	-1.067717712	3.615105691	0.615105691	0	-632.9206601	39	88.70640835	12.17918642	104	81	93	98	-1.065842531	3.610888597	0.610888597	476.176	1.557820566	5.174967906	0.036267244	887.0640835	5.368	671	0.79546677	1863.819083	2.880107866	0.264624143	0.00443521	116.6685547	0.523152582	2.583483517	8.582146477	7.631060376	0.957084657	1.2086009	1.39E-04	7930.46142	1.34E-04	7529.060362	1.62E-04	9892.592444	21.32943763	564.9401183	0.9407314	0.010463397	0.560864294	0.018554572	0.800775382	20.22911051	1.55E-04	7160.703504	1.28E-04	5558.612378	0.002170136	192077.9515	9.814016173	221.7061995	0.55290611	0.58957684	1.985341644	0.428891521	2.79528451	1.765103221	2.04780674	2.283492446	-0.868160842	3.902356794	0.902356794	6485.333333	9.545522626	2	6.846921797	1.395212163	9	6	7	8	-0.824966368	3.789730256	0.789730256	32.92	0.726316095	2.412769842	0.222288975	2.139663062	4.808	601	0.71705436	1921.210787	2.50258848799999	0.680756916	0.079751542	1.166755088	0.64832695	1.233248747	4.096763661	0.754871765	0.760091668	2.957160809	0.028725411	46.28255508	0.023604954	33.21248675	0.070645252	152.012152	88.37864292	230.1386273	0.691667733	0.019574654	0.034001574	0.881408104	0.268036983	4262.944444	0.062987782	30.94444444	0.018882346	5.613494174	89.04774888	217438.2778	2.888888889	1.888888889	0.029950083
131	-637.0311279	-181.5575388	153.8249184	50.23086548	-297.6436615	-174.3723602	-44.89810181	-0.445593457	2.342884415	-0.657115585	0	-826.4499166	37	82.34973638	15.38706247	106	71	83	96	-0.445547689	2.342924284	-0.657075716	374.856	1.702598297	5.655909118	0.022785326	823.4973638	4.552	569	0.807783636	1644.33604	2.768290598	0.202111104	0.002502566	168.9511414	0.588649203	2.720788576	9.038264012	9.821441168	0.974455642	1.109433478	1.70E-04	6948.92797	1.67E-04	6720.523463	1.83E-04	7935.063147	12.18429239	514.1617221	0.966067325	0.013607141	0.816549772	0.017089451	0.820725938	5.320209974	1.88E-04	6249.338583	1.61E-04	4937.34369	6.59E-04	47707.73491	7.734908136	240.0341207	0.669595782	0.51022619	1.66835319	0.455944079	2.787567377	1.366283625	1.641092122	1.945545405	0.120161022	3.116042495	0.116042495	5888	6.406476251	2	5.8125	1.495218072	9	5	6	7	0.019193395	3.045290492	0.045290492	22.32	0.770456388	2.559400723	0.19703125	1.81640625	3.84	480	0.824125666	1438.94712	2.668617871	0.63269317	0.056013371	1.297392675	0.687168478	1.339592926	4.450031376	0.870146634	0.81207286	2.332356077	0.041481603	34.86428249	0.035197092	27.28885195	0.086898815	86.56728815	70.23396497	223.5731193	0.74775641	0.026835485	0.037707154	0.942202086	0.186161938	3397.384615	0.09440521	26.15384615	0.02793215	1.939281211	113.0915273	115535.8462	2.384615385	1.153846154	0.027083333
132	-632.612854	-352.1209009	126.7080502	-98.87995148	-428.1970825	-370.6842346	-264.3744507	0.028086097	2.523965821	-0.476034179	0	-188.7368029	37	65.23880597	12.69515074	91	58	63	74	0.026444115	2.521736874	-0.478263126	34.968	1.466460326	4.871475757	0.039429717	652.3880597	0.536	67	0.781586545	408.2726079	1.312848302	0.148702586	0.016505428	233.5043097	0.311374203	1.796940528	5.969307226	12.54456581	0.988473726	1.046105097	2.67E-04	4412.300595	2.64E-04	4357.659898	2.78E-04	4630.86338	2.591385026	64.05936099	0.985074627	0.049873638	2.325315046	0.014267456	0.830761317	1.759259259	2.73E-04	4340	2.34E-04	3511.657922	4.62E-04	7850.981481	1.925925926	34.92592593	0.805970149	0.768203318	1.632161838	0.573719709	2.525728703	0.925253838	1.812180877	2.100996852	-0.329825559	1.594039047	-1.405960953	1621.333333	1.371015944	3	5.657142857	1.896505917	9	3	6	7	-0.348102093	1.631603028	-1.368396972	4.752	0.690065751	2.292348806	0.22430839	1.767857143	0.84	105	0.772912945	557.0229227	1.508016934	0.531934773	0.073197771	4.085813596	0.344056713	1.202216799	3.99367776	1.540784882	0.870918877	1.935584615	0.04944955	35.17234062	0.043402417	30.40547407	0.092275005	70.64332446	19.61752068	67.4613312	0.838827839	0.040119013	0.175728504	0.700538799	0.38096964	307.875	0.044033466	37	0.01470101	15.37523377	16.31437077	10380.5	1.25	1.75	0.076190476
133	-650.2072144	-345.3152964	143.1798352	-83.93854523	-467.8530197	-317.1993561	-241.553669	-0.291012467	2.122390652	-0.877609348	0	-221.0017897	35	65.95	14.32558899	92	53.5	69	76.75	-0.299272617	2.128747839	-0.871252161	42.208	1.575499174	5.23369497	0.0296875	659.5	0.64	80	0.857158197	418.9959173	1.527461184	0.137472674	0.012051601	284.5302978	0.316507098	1.9313121	6.415679926	13.56148689	0.990355068	1.038579726	2.73E-04	4549.925304	2.71E-04	4502.471486	2.83E-04	4739.740576	2.343240742	77.05758539	0.9875	0.049428	1.998701328	0.01084738	0.863598673	1.611940299	2.75E-04	4483.910448	2.37E-04	3832.432836	4.33E-04	7557.880597	1.925373134	46.97014925	0.8375	0.985039949	2.071878601	0.578154009	2.758319616	1.387189269	2.230576396	2.549068928	-0.564089189	1.921908143	-1.078091857	1365.333333	1.756953053	4	7.094339623	1.83533608	9	5	8	9	-0.587718094	1.889252836	-1.110747164	6.016	0.724801692	2.407739104	0.207191171	2.216981132	0.848	106	0.903918061	479.3127285	1.769199835	0.599407694	0.093346181	4.168056124	0.294880848	1.206642975	4.0083812	1.38580138	0.805513626	2.124683516	0.027933756	49.96646076	0.023897458	37.39567642	0.050762566	124.2330355	15.69801618	50.65099995	0.765602322	0.044836373	0.254125406	0.684071753	0.428556479	179.6666667	0.034354227	38.5	0.016572305	14.17470353	3.724181167	11484	2.333333333	2.666666667	0.113207547
134	-414.4411011	-185.6652408	94.79080801	-24.75264168	-239.3161354	-167.3981323	-111.0410194	-0.582669064	2.41117208	-0.58882792	0	-216.8570012	59	81.92465753	9.511410319	98	77	84	89.25	-0.586169739	2.413460542	-0.586539458	95.688	1.494296691	4.963946159	0.036686057	819.2465753	1.168	146	0.792294512	676.9543327	1.725374879	0.220234664	0.007644157	95.34658995	0.329087093	2.156380151	7.163339806	7.458072758	0.977865379	1.088538486	1.57E-04	6779.488152	1.54E-04	6611.954664	1.69E-04	7449.622102	5.15143929	133.8485152	0.971548999	0.042736748	0.681276065	0.009703916	0.758329082	2.92	1.65E-04	6490.7	1.30E-04	4738.742847	4.21E-04	21200.43	3.3	53.44	0.684931507	0.617567837	1.773441546	0.389156618	2.73799324	1.549798191	1.755614638	2.048930645	-0.452893294	3.905676452	0.905676452	4266.666667	4.781198407	2	6.183976261	1.240505152	9	5	6	7	-0.361135924	3.587875893	0.587875893	16.672	0.679245108	2.256403409	0.244829135	1.932492582	2.696	337	0.715137803	1309.908561	2.058158928	0.673226417	0.08553387	1.140461053	0.589117578	1.187627734	3.945213937	0.764770312	0.771382002	2.712026965	0.033033454	38.56059992	0.026905488	28.74729893	0.078644435	111.2699533	57.71399756	143.5156766	0.722666057999999	0.033721105	0.025421355	0.554591634	0.362517951	1347.944444	0.061931541	27.5	0.030749173	6.317848788	35.37406466	54656.11111	3.444444444	3.333333333	0.053412463
135	-734.8789673	-342.082253	135.8008635	-74.74700928	-426.9394684	-326.1508789	-248.2492371	-0.455951593	2.865676441	-0.134323559	0	-342.082253	27	66.304	13.55948318	93	58	68	76	-0.468085389	2.874119049	-0.125880951	66.304	1.616410646	5.369599937	0.028352	663.04	1	125	0.830433659	582.3434307	1.717199761	0.157296102	0.00743982	210.9955754	0.387831296	2.147175802	7.132763622	11.66280955	0.986228455	1.055086182	2.71E-04	4571.283015	2.68E-04	4501.610495	2.83E-04	4849.973091	3.443846138	118.436669	0.982153846	0.041107738	1.200281945	0.00959603	0.847152076	1.949494949	2.86E-04	4448.191919	2.53E-04	3673.945637	4.84E-04	9281.474747	2.494949495	66.61616162	0.792	0.587761104	1.781126012	0.576181619	2.791543245	1.347600073	1.886797667	2.220455766	-0.26309832	2.047944651	-0.952055349	2133.333333	2.16584923	2	6.177631579	1.885198488	9	5	7	8	-0.310021951	2.016234224	-0.983765776	7.512	0.838450134	2.785271056	0.153912742	1.930509868	1.216	152	0.823152424	669.3083547	1.816800868	0.555032412	0.042220618	3.097176775	0.513179846	1.457164249	4.840594858	1.330196804	0.853666502	1.794085072	0.040956788	39.69082433	0.036707703	32.19951212	0.065188391	79.25717637	19.4948397	88.68639785	0.823380567	0.057813394	0.106418154	0.476813298	0.320129339	168.7058824	0.060247775	28.82352941	0.027152187	6.466112884	4.605748003	8292.529412	3.117647059	2.529411765	0.111842105
136	-713.8256226	-257.2394064	119.5388399	-3	-337.6929932	-243.0292053	-171.3190994	-0.471507238	3.124155701	0.124155701	0	-2496.251199	29	74.76999176	11.9556348	100	67	76	83	-0.470269173	3.12870874	0.12870874	725.568	1.668270414	5.541874357	0.024780324	747.6999176	9.704	1213	0.695255733	3164.511934	3.066507633	0.216361135	0.001468943	98.69643706	0.607109786	2.919176538	9.697294557	7.695682607	0.972585384	1.116453667	1.98E-04	5715.656527	1.93E-04	5546.0228	2.18E-04	6439.856568	28.82966362	1087.759944	0.963726298	0.007744306	0.351951615	0.029136247	0.752462753	4.736631016	2.09E-04	5471.834225	1.61E-04	4018.956471	8.31E-04	29751.3984	17.77540107	392.3582888	0.616652927	0.575020134	1.762749922	0.424819436	2.754928589	1.537806988	1.769167185	2.048342943	-0.385421808	3.234808275	0.234808275	10240	12.00080147	2	6.129259694	1.404952393	9	5	6	7	-0.377634366	3.204796769	0.204796769	41.728	0.734158028	2.438820179	0.220409803	1.915393655	6.808	851	0.78167857	2222.297938	3.06349562	0.706675847	0.08301515	1.132525818	0.668085683	1.224348057	4.067196208	0.701514353	0.711317982	3.72376512	0.036770829	37.47169941	0.028735556	24.89575045	0.115448721	152.864605	112.8886542	269.3944776	0.635722679	0.01530321	0.032029289	1.332149467	0.188269753	7042.333333	0.065809045	24.04761905	0.012946496	2.943696646	188.5047861	284785.1429	5.285714286	2.523809524	0.024676851
137	-736.890686	-342.7597055	153.4945332	-66.54338074	-447.4505005	-318.2198181	-219.8923187	-0.554684144	2.73947565	-0.26052435	0	-244.0449103	27	66.19101124	15.36000673	94	55.5	69	78.5	-0.549327021	2.726312308	-0.273687692	47.128	1.62365606	5.393668684	0.026638051	661.9101124	0.712	89	0.862442922	447.102493	1.592476023	0.13992432	0.010544028	271.8971453	0.296001009	1.98998292	6.61058017	13.22463162	0.991370723	1.034517107	2.90E-04	4617.32972	2.87E-04	4577.599257	3.00E-04	4776.251573	2.340413598	86.048015	0.988764045	0.055781998	1.794457783	0.008626452	0.879751462	1.539473684	2.88E-04	4621.276316	2.51E-04	4086.080409	4.45E-04	7155.276316	1.947368421	55.5	0.853932584	0.618999004	1.632987837	0.637977458	2.793619394	0.958377048	1.736182332	2.129203856	0.040712241	1.740448002	-1.259551998	1365.333333	1.071240021	2	5.682926829	2.071161149	9	3.75	6	7	-0.017553948	1.693097559	-1.306902441	3.728	0.831337369	2.761642962	0.160023795	1.775914634	0.656	82	0.797840033	457.6191535	1.433506432	0.485194263	0.040049815	5.387490804	0.32881539	1.459614748	4.84873524	1.807324898	0.906925341	1.43690845	0.050928039	35.83642711	0.046658146	31.91421043	0.071141417	54.21385178	11.58824501	57.67432317	0.884615385	0.059910879	0.189942192	0.582921494	0.405205537	38.63157895	0.063876664	27.10526316	0.030195839	8.566447785	1.736076136	1563.052632	3.315789474	4.157894737	0.231707317
138	-600.8289185	-152.1554326	137.4574052	8	-265.3970642	-110.8437576	-38.40264511	-0.802980654	2.987048563	-0.012951437	0	-193.5417102	40	85.28301887	13.71458026	101	74	89	97	-0.816548085	3.009703225	0.009703225	108.48	1.501024852	4.986296625	0.044895376	852.8301887	1.272	159	0.815499567	696.1750647	1.82712663	0.242525506	0.01443187	155.4262883	0.521116793	2.065812426	6.862480336	9.300366621	0.952254629	1.255163959	1.56E-04	7302.096773	1.51E-04	6847.863972	1.83E-04	9769.481138	5.553096903	131.3195207	0.932268989	0.025720598	1.302327212	0.010730158	0.829419148	6.904761905	1.68E-04	6797	1.44E-04	5512.519471	7.90E-04	64339.29524	3.114285714	67.68571429	0.660377358	0.79176271	2.015082795	0.56233702	2.882230282	1.748670459	2.071495533	2.425016046	-0.408473699	2.427993039	-0.572006961	1621.333333	2.015082795	3	6.912	1.846146256	10	6	7	8	-0.351476489	2.486105167	-0.513894833	6.912	0.853535749	2.835384385	0.153664	2.16	1	125	0.846917586	571.0090264	1.751285801	0.531960262	0.038421664	3.738682918	0.388730309	1.498619558	4.978306412	1.460457573	0.874926018	1.626098574	0.029465353	49.79910387	0.026567767	42.33521477	0.044744197	85.75066547	16.31889349	77.60807071	0.847384615	0.07153419	0.118505551	0.371790674	0.274841072	156.9285714	0.042627259	39.64285714	0.012098803	8.95844677	3.445911596	8545.428571	2	1.857142857	0.112
